# Material time functions for all couplings (staging adapter output)
# Criterion: F(k,t) = 0.1, corrected least-squares reconstruction
# Each column pair is (time_ps, xi) for one coupling.
#
t_0_ps xi_0 t_0p01_ps xi_0p01 t_0p016667_ps xi_0p016667 t_0p023333_ps xi_0p023333 t_0p03_ps xi_0p03
1.975189e+03 1.631901e+01 1.975811e+03 2.564008e+01 1.973383e+03 9.717447e+00 1.976216e+03 8.396287e+00 1.976552e+03 2.012449e+01
1.976374e+03 1.632487e+01 1.976997e+03 2.565853e+01 1.974568e+03 9.723616e+00 1.977402e+03 8.402673e+00 1.977739e+03 2.016737e+01
1.977560e+03 1.633072e+01 1.978183e+03 2.567699e+01 1.975752e+03 9.729784e+00 1.978589e+03 8.409060e+00 1.978925e+03 2.021025e+01
1.978746e+03 1.633657e+01 1.979369e+03 2.569544e+01 1.976937e+03 9.735953e+00 1.979775e+03 8.415446e+00 1.980112e+03 2.025313e+01
1.979931e+03 1.634243e+01 1.980554e+03 2.571390e+01 1.978121e+03 9.742122e+00 1.980961e+03 8.421833e+00 1.981298e+03 2.029601e+01
1.981117e+03 1.634818e+01 1.981740e+03 2.573068e+01 1.979306e+03 9.748017e+00 1.982147e+03 8.428117e+00 1.982484e+03 2.033249e+01
1.982302e+03 1.635370e+01 1.982926e+03 2.574372e+01 1.980490e+03 9.753305e+00 1.983334e+03 8.434171e+00 1.983671e+03 2.035474e+01
1.983488e+03 1.635923e+01 1.984112e+03 2.575676e+01 1.981675e+03 9.758592e+00 1.984520e+03 8.440226e+00 1.984857e+03 2.037700e+01
1.984674e+03 1.636476e+01 1.985298e+03 2.576980e+01 1.982859e+03 9.763880e+00 1.985706e+03 8.446280e+00 1.986044e+03 2.039925e+01
1.985859e+03 1.637028e+01 1.986484e+03 2.578284e+01 1.984044e+03 9.769167e+00 1.986892e+03 8.452335e+00 1.987230e+03 2.042151e+01
1.987045e+03 1.637581e+01 1.987670e+03 2.579588e+01 1.985228e+03 9.774455e+00 1.988078e+03 8.458389e+00 1.988416e+03 2.044376e+01
1.988230e+03 1.638133e+01 1.988856e+03 2.580892e+01 1.986413e+03 9.779742e+00 1.989265e+03 8.464444e+00 1.989603e+03 2.046601e+01
1.989416e+03 1.638686e+01 1.990042e+03 2.582196e+01 1.987597e+03 9.785030e+00 1.990451e+03 8.470499e+00 1.990789e+03 2.048827e+01
1.990602e+03 1.639239e+01 1.991228e+03 2.583500e+01 1.988782e+03 9.790318e+00 1.991637e+03 8.476553e+00 1.991976e+03 2.051052e+01
1.991787e+03 1.639791e+01 1.992414e+03 2.584804e+01 1.989966e+03 9.795605e+00 1.992823e+03 8.482608e+00 1.993162e+03 2.053277e+01
1.992973e+03 1.640344e+01 1.993600e+03 2.586108e+01 1.991151e+03 9.800893e+00 1.994009e+03 8.488662e+00 1.994348e+03 2.055503e+01
1.994158e+03 1.640896e+01 1.994786e+03 2.587412e+01 1.992335e+03 9.806180e+00 1.995196e+03 8.494717e+00 1.995535e+03 2.057728e+01
1.995344e+03 1.641449e+01 1.995972e+03 2.588716e+01 1.993520e+03 9.811468e+00 1.996382e+03 8.500771e+00 1.996721e+03 2.059953e+01
1.996529e+03 1.642001e+01 1.997158e+03 2.590020e+01 1.994704e+03 9.816755e+00 1.997568e+03 8.506826e+00 1.997908e+03 2.062179e+01
1.997715e+03 1.642554e+01 1.998344e+03 2.591324e+01 1.995889e+03 9.822043e+00 1.998754e+03 8.512881e+00 1.999094e+03 2.064404e+01
1.998901e+03 1.643107e+01 1.999530e+03 2.592628e+01 1.997073e+03 9.827331e+00 1.999940e+03 8.518935e+00 2.000280e+03 2.066629e+01
2.000086e+03 1.643659e+01 2.000716e+03 2.593932e+01 1.998258e+03 9.832618e+00 2.001127e+03 8.524990e+00 2.001467e+03 2.068855e+01
2.001272e+03 1.644212e+01 2.001902e+03 2.595236e+01 1.999442e+03 9.837906e+00 2.002313e+03 8.531044e+00 2.002653e+03 2.071080e+01
2.002457e+03 1.644764e+01 2.003088e+03 2.596540e+01 2.000627e+03 9.843193e+00 2.003499e+03 8.537099e+00 2.003840e+03 2.073305e+01
2.003643e+03 1.645317e+01 2.004274e+03 2.597844e+01 2.001811e+03 9.848481e+00 2.004685e+03 8.543154e+00 2.005026e+03 2.075531e+01
2.004829e+03 1.645869e+01 2.005460e+03 2.599148e+01 2.002996e+03 9.853768e+00 2.005871e+03 8.549208e+00 2.006212e+03 2.077756e+01
2.006014e+03 1.646422e+01 2.006646e+03 2.600453e+01 2.004180e+03 9.859056e+00 2.007058e+03 8.555263e+00 2.007399e+03 2.079981e+01
2.007200e+03 1.646975e+01 2.007832e+03 2.601757e+01 2.005365e+03 9.864344e+00 2.008244e+03 8.561317e+00 2.008585e+03 2.082207e+01
2.008385e+03 1.647527e+01 2.009018e+03 2.603061e+01 2.006549e+03 9.869631e+00 2.009430e+03 8.567372e+00 2.009772e+03 2.084432e+01
2.009571e+03 1.648080e+01 2.010204e+03 2.604365e+01 2.007734e+03 9.874919e+00 2.010616e+03 8.573426e+00 2.010958e+03 2.086657e+01
2.010757e+03 1.648632e+01 2.011389e+03 2.605669e+01 2.008918e+03 9.880206e+00 2.011802e+03 8.579481e+00 2.012145e+03 2.088883e+01
2.011942e+03 1.649185e+01 2.012575e+03 2.606973e+01 2.010103e+03 9.885494e+00 2.012989e+03 8.585536e+00 2.013331e+03 2.091108e+01
2.013128e+03 1.649738e+01 2.013761e+03 2.608277e+01 2.011287e+03 9.890781e+00 2.014175e+03 8.591590e+00 2.014517e+03 2.093333e+01
2.014313e+03 1.650290e+01 2.014947e+03 2.609581e+01 2.012472e+03 9.896069e+00 2.015361e+03 8.597645e+00 2.015704e+03 2.095559e+01
2.015499e+03 1.650843e+01 2.016133e+03 2.610885e+01 2.013656e+03 9.901357e+00 2.016547e+03 8.603699e+00 2.016890e+03 2.097784e+01
2.016684e+03 1.651395e+01 2.017319e+03 2.612189e+01 2.014841e+03 9.906644e+00 2.017733e+03 8.609754e+00 2.018077e+03 2.100009e+01
2.017870e+03 1.651948e+01 2.018505e+03 2.613493e+01 2.016025e+03 9.911932e+00 2.018920e+03 8.615808e+00 2.019263e+03 2.102235e+01
2.019056e+03 1.652500e+01 2.019691e+03 2.614797e+01 2.017210e+03 9.917219e+00 2.020106e+03 8.621863e+00 2.020449e+03 2.104460e+01
2.020241e+03 1.653053e+01 2.020877e+03 2.616101e+01 2.018394e+03 9.922507e+00 2.021292e+03 8.627918e+00 2.021636e+03 2.106685e+01
2.021427e+03 1.653606e+01 2.022063e+03 2.617405e+01 2.019579e+03 9.927794e+00 2.022478e+03 8.633972e+00 2.022822e+03 2.108911e+01
2.022612e+03 1.654158e+01 2.023249e+03 2.618709e+01 2.020763e+03 9.933082e+00 2.023664e+03 8.640027e+00 2.024009e+03 2.111136e+01
2.023798e+03 1.654711e+01 2.024435e+03 2.620013e+01 2.021948e+03 9.938369e+00 2.024851e+03 8.646081e+00 2.025195e+03 2.113361e+01
2.024984e+03 1.655263e+01 2.025621e+03 2.621317e+01 2.023132e+03 9.943657e+00 2.026037e+03 8.652136e+00 2.026381e+03 2.115587e+01
2.026169e+03 1.655816e+01 2.026807e+03 2.622621e+01 2.024317e+03 9.948945e+00 2.027223e+03 8.658190e+00 2.027568e+03 2.117812e+01
2.027355e+03 1.656398e+01 2.027993e+03 2.623784e+01 2.025501e+03 9.954317e+00 2.028409e+03 8.664536e+00 2.028754e+03 2.119355e+01
2.028540e+03 1.657015e+01 2.029179e+03 2.624778e+01 2.026686e+03 9.959789e+00 2.029595e+03 8.671229e+00 2.029941e+03 2.120085e+01
2.029726e+03 1.657631e+01 2.030365e+03 2.625773e+01 2.027870e+03 9.965262e+00 2.030782e+03 8.677921e+00 2.031127e+03 2.120815e+01
2.030912e+03 1.658248e+01 2.031551e+03 2.626767e+01 2.029055e+03 9.970734e+00 2.031968e+03 8.684614e+00 2.032313e+03 2.121545e+01
2.032097e+03 1.658865e+01 2.032737e+03 2.627761e+01 2.030239e+03 9.976207e+00 2.033154e+03 8.691306e+00 2.033500e+03 2.122275e+01
2.033283e+03 1.659482e+01 2.033923e+03 2.628756e+01 2.031424e+03 9.981679e+00 2.034340e+03 8.697999e+00 2.034686e+03 2.123005e+01
2.034468e+03 1.660099e+01 2.035109e+03 2.629750e+01 2.032608e+03 9.987152e+00 2.035526e+03 8.704691e+00 2.035873e+03 2.123735e+01
2.035654e+03 1.660715e+01 2.036295e+03 2.630745e+01 2.033793e+03 9.992624e+00 2.036713e+03 8.711384e+00 2.037059e+03 2.124466e+01
2.036839e+03 1.661332e+01 2.037481e+03 2.631739e+01 2.034977e+03 9.998097e+00 2.037899e+03 8.718076e+00 2.038245e+03 2.125196e+01
2.038025e+03 1.661949e+01 2.038667e+03 2.632734e+01 2.036162e+03 1.000357e+01 2.039085e+03 8.724769e+00 2.039432e+03 2.125926e+01
2.039211e+03 1.662566e+01 2.039853e+03 2.633728e+01 2.037346e+03 1.000904e+01 2.040271e+03 8.731461e+00 2.040618e+03 2.126656e+01
2.040396e+03 1.663183e+01 2.041038e+03 2.634722e+01 2.038531e+03 1.001451e+01 2.041458e+03 8.738154e+00 2.041805e+03 2.127386e+01
2.041582e+03 1.663800e+01 2.042224e+03 2.635717e+01 2.039715e+03 1.001999e+01 2.042644e+03 8.744846e+00 2.042991e+03 2.128116e+01
2.042767e+03 1.664416e+01 2.043410e+03 2.636711e+01 2.040900e+03 1.002546e+01 2.043830e+03 8.751538e+00 2.044177e+03 2.128846e+01
2.043953e+03 1.665033e+01 2.044596e+03 2.637706e+01 2.042084e+03 1.003093e+01 2.045016e+03 8.758231e+00 2.045364e+03 2.129577e+01
2.045139e+03 1.665650e+01 2.045782e+03 2.638700e+01 2.043269e+03 1.003640e+01 2.046202e+03 8.764923e+00 2.046550e+03 2.130307e+01
2.046324e+03 1.666267e+01 2.046968e+03 2.639695e+01 2.044453e+03 1.004188e+01 2.047389e+03 8.771616e+00 2.047737e+03 2.131037e+01
2.047510e+03 1.666884e+01 2.048154e+03 2.640689e+01 2.045638e+03 1.004735e+01 2.048575e+03 8.778308e+00 2.048923e+03 2.131767e+01
2.048695e+03 1.667500e+01 2.049340e+03 2.641683e+01 2.046822e+03 1.005282e+01 2.049761e+03 8.785001e+00 2.050110e+03 2.132497e+01
2.049881e+03 1.668117e+01 2.050526e+03 2.642678e+01 2.048007e+03 1.005829e+01 2.050947e+03 8.791693e+00 2.051296e+03 2.133227e+01
2.051066e+03 1.668734e+01 2.051712e+03 2.643672e+01 2.049191e+03 1.006377e+01 2.052133e+03 8.798386e+00 2.052482e+03 2.133957e+01
2.052252e+03 1.669351e+01 2.052898e+03 2.644667e+01 2.050376e+03 1.006924e+01 2.053320e+03 8.805078e+00 2.053669e+03 2.134688e+01
2.053438e+03 1.669968e+01 2.054084e+03 2.645661e+01 2.051560e+03 1.007471e+01 2.054506e+03 8.811771e+00 2.054855e+03 2.135418e+01
2.054623e+03 1.670584e+01 2.055270e+03 2.646655e+01 2.052745e+03 1.008018e+01 2.055692e+03 8.818463e+00 2.056042e+03 2.136148e+01
2.055809e+03 1.671201e+01 2.056456e+03 2.647650e+01 2.053929e+03 1.008566e+01 2.056878e+03 8.825156e+00 2.057228e+03 2.136878e+01
2.056994e+03 1.671818e+01 2.057642e+03 2.648644e+01 2.055114e+03 1.009113e+01 2.058064e+03 8.831848e+00 2.058414e+03 2.137608e+01
2.058180e+03 1.672435e+01 2.058828e+03 2.649639e+01 2.056298e+03 1.009660e+01 2.059251e+03 8.838540e+00 2.059601e+03 2.138338e+01
2.059366e+03 1.673052e+01 2.060014e+03 2.650633e+01 2.057483e+03 1.010207e+01 2.060437e+03 8.845233e+00 2.060787e+03 2.139068e+01
2.060551e+03 1.673669e+01 2.061200e+03 2.651628e+01 2.058667e+03 1.010755e+01 2.061623e+03 8.851925e+00 2.061974e+03 2.139799e+01
2.061737e+03 1.674285e+01 2.062386e+03 2.652622e+01 2.059852e+03 1.011302e+01 2.062809e+03 8.858618e+00 2.063160e+03 2.140529e+01
2.062922e+03 1.674902e+01 2.063572e+03 2.653616e+01 2.061036e+03 1.011849e+01 2.063995e+03 8.865310e+00 2.064346e+03 2.141259e+01
2.064108e+03 1.675519e+01 2.064758e+03 2.654611e+01 2.062221e+03 1.012396e+01 2.065182e+03 8.872003e+00 2.065533e+03 2.141989e+01
2.065294e+03 1.676136e+01 2.065944e+03 2.655605e+01 2.063405e+03 1.012944e+01 2.066368e+03 8.878695e+00 2.066719e+03 2.142719e+01
2.066479e+03 1.676753e+01 2.067130e+03 2.656600e+01 2.064590e+03 1.013491e+01 2.067554e+03 8.885388e+00 2.067906e+03 2.143449e+01
2.067665e+03 1.677369e+01 2.068316e+03 2.657594e+01 2.065774e+03 1.014038e+01 2.068740e+03 8.892080e+00 2.069092e+03 2.144179e+01
2.068850e+03 1.677986e+01 2.069502e+03 2.658589e+01 2.066959e+03 1.014585e+01 2.069926e+03 8.898773e+00 2.070278e+03 2.144910e+01
2.070036e+03 1.678603e+01 2.070688e+03 2.659583e+01 2.068143e+03 1.015133e+01 2.071113e+03 8.905465e+00 2.071465e+03 2.145640e+01
2.071221e+03 1.679220e+01 2.071873e+03 2.660577e+01 2.069328e+03 1.015680e+01 2.072299e+03 8.912158e+00 2.072651e+03 2.146370e+01
2.072407e+03 1.679837e+01 2.073059e+03 2.661572e+01 2.070512e+03 1.016227e+01 2.073485e+03 8.918850e+00 2.073838e+03 2.147100e+01
2.073593e+03 1.680593e+01 2.074245e+03 2.662614e+01 2.071697e+03 1.016904e+01 2.074671e+03 8.926895e+00 2.075024e+03 2.147487e+01
2.074778e+03 1.681440e+01 2.075431e+03 2.663688e+01 2.072881e+03 1.017666e+01 2.075857e+03 8.935830e+00 2.076210e+03 2.147649e+01
2.075964e+03 1.682288e+01 2.076617e+03 2.664762e+01 2.074066e+03 1.018429e+01 2.077044e+03 8.944764e+00 2.077397e+03 2.147811e+01
2.077149e+03 1.683136e+01 2.077803e+03 2.665837e+01 2.075250e+03 1.019191e+01 2.078230e+03 8.953698e+00 2.078583e+03 2.147973e+01
2.078335e+03 1.683984e+01 2.078989e+03 2.666911e+01 2.076435e+03 1.019953e+01 2.079416e+03 8.962632e+00 2.079770e+03 2.148135e+01
2.079521e+03 1.684831e+01 2.080175e+03 2.667985e+01 2.077619e+03 1.020716e+01 2.080602e+03 8.971567e+00 2.080956e+03 2.148297e+01
2.080706e+03 1.685679e+01 2.081361e+03 2.669059e+01 2.078804e+03 1.021478e+01 2.081788e+03 8.980501e+00 2.082142e+03 2.148459e+01
2.081892e+03 1.686527e+01 2.082547e+03 2.670133e+01 2.079989e+03 1.022240e+01 2.082975e+03 8.989435e+00 2.083329e+03 2.148620e+01
2.083077e+03 1.687374e+01 2.083733e+03 2.671207e+01 2.081173e+03 1.023003e+01 2.084161e+03 8.998370e+00 2.084515e+03 2.148782e+01
2.084263e+03 1.688222e+01 2.084919e+03 2.672281e+01 2.082358e+03 1.023765e+01 2.085347e+03 9.007304e+00 2.085702e+03 2.148944e+01
2.085449e+03 1.689070e+01 2.086105e+03 2.673355e+01 2.083542e+03 1.024527e+01 2.086533e+03 9.016238e+00 2.086888e+03 2.149106e+01
2.086634e+03 1.689917e+01 2.087291e+03 2.674429e+01 2.084727e+03 1.025289e+01 2.087719e+03 9.025172e+00 2.088074e+03 2.149268e+01
2.087820e+03 1.690765e+01 2.088477e+03 2.675503e+01 2.085911e+03 1.026052e+01 2.088906e+03 9.034107e+00 2.089261e+03 2.149430e+01
2.089005e+03 1.691613e+01 2.089663e+03 2.676577e+01 2.087096e+03 1.026814e+01 2.090092e+03 9.043041e+00 2.090447e+03 2.149592e+01
2.090191e+03 1.692460e+01 2.090849e+03 2.677652e+01 2.088280e+03 1.027576e+01 2.091278e+03 9.051975e+00 2.091634e+03 2.149754e+01
2.091376e+03 1.693308e+01 2.092035e+03 2.678726e+01 2.089465e+03 1.028339e+01 2.092464e+03 9.060909e+00 2.092820e+03 2.149916e+01
2.092562e+03 1.694156e+01 2.093221e+03 2.679800e+01 2.090649e+03 1.029101e+01 2.093650e+03 9.069844e+00 2.094007e+03 2.150077e+01
2.093748e+03 1.695004e+01 2.094407e+03 2.680874e+01 2.091834e+03 1.029863e+01 2.094837e+03 9.078778e+00 2.095193e+03 2.150239e+01
2.094933e+03 1.695851e+01 2.095593e+03 2.681948e+01 2.093018e+03 1.030625e+01 2.096023e+03 9.087712e+00 2.096379e+03 2.150401e+01
2.096119e+03 1.696699e+01 2.096779e+03 2.683022e+01 2.094203e+03 1.031388e+01 2.097209e+03 9.096647e+00 2.097566e+03 2.150563e+01
2.097304e+03 1.697547e+01 2.097965e+03 2.684096e+01 2.095387e+03 1.032150e+01 2.098395e+03 9.105581e+00 2.098752e+03 2.150725e+01
2.098490e+03 1.698394e+01 2.099151e+03 2.685170e+01 2.096572e+03 1.032912e+01 2.099582e+03 9.114515e+00 2.099939e+03 2.150887e+01
2.099676e+03 1.699242e+01 2.100337e+03 2.686244e+01 2.097756e+03 1.033675e+01 2.100768e+03 9.123449e+00 2.101125e+03 2.151049e+01
2.100861e+03 1.700090e+01 2.101522e+03 2.687318e+01 2.098941e+03 1.034437e+01 2.101954e+03 9.132384e+00 2.102311e+03 2.151211e+01
2.102047e+03 1.700937e+01 2.102708e+03 2.688392e+01 2.100125e+03 1.035199e+01 2.103140e+03 9.141318e+00 2.103498e+03 2.151373e+01
2.103232e+03 1.701785e+01 2.103894e+03 2.689467e+01 2.101310e+03 1.035961e+01 2.104326e+03 9.150252e+00 2.104684e+03 2.151535e+01
2.104418e+03 1.702633e+01 2.105080e+03 2.690541e+01 2.102494e+03 1.036724e+01 2.105513e+03 9.159186e+00 2.105871e+03 2.151696e+01
2.105604e+03 1.703481e+01 2.106266e+03 2.691615e+01 2.103679e+03 1.037486e+01 2.106699e+03 9.168121e+00 2.107057e+03 2.151858e+01
2.106789e+03 1.704328e+01 2.107452e+03 2.692689e+01 2.104863e+03 1.038248e+01 2.107885e+03 9.177055e+00 2.108243e+03 2.152020e+01
2.107975e+03 1.705176e+01 2.108638e+03 2.693763e+01 2.106048e+03 1.039011e+01 2.109071e+03 9.185989e+00 2.109430e+03 2.152182e+01
2.109160e+03 1.706024e+01 2.109824e+03 2.694837e+01 2.107232e+03 1.039773e+01 2.110257e+03 9.194924e+00 2.110616e+03 2.152344e+01
2.110346e+03 1.706871e+01 2.111010e+03 2.695911e+01 2.108417e+03 1.040535e+01 2.111444e+03 9.203858e+00 2.111803e+03 2.152506e+01
2.111531e+03 1.707719e+01 2.112196e+03 2.696985e+01 2.109601e+03 1.041298e+01 2.112630e+03 9.212792e+00 2.112989e+03 2.152668e+01
2.112717e+03 1.708567e+01 2.113382e+03 2.698059e+01 2.110786e+03 1.042060e+01 2.113816e+03 9.221726e+00 2.114175e+03 2.152830e+01
2.113903e+03 1.709414e+01 2.114568e+03 2.699133e+01 2.111970e+03 1.042822e+01 2.115002e+03 9.230661e+00 2.115362e+03 2.152992e+01
2.115088e+03 1.710262e+01 2.115754e+03 2.700207e+01 2.113155e+03 1.043584e+01 2.116188e+03 9.239595e+00 2.116548e+03 2.153154e+01
2.116274e+03 1.711110e+01 2.116940e+03 2.701282e+01 2.114339e+03 1.044347e+01 2.117375e+03 9.248529e+00 2.117735e+03 2.153315e+01
2.117459e+03 1.711957e+01 2.118126e+03 2.702356e+01 2.115524e+03 1.045109e+01 2.118561e+03 9.257463e+00 2.118921e+03 2.153477e+01
2.118645e+03 1.712805e+01 2.119312e+03 2.703430e+01 2.116708e+03 1.045871e+01 2.119747e+03 9.266398e+00 2.120107e+03 2.153639e+01
2.119831e+03 1.713951e+01 2.120498e+03 2.704782e+01 2.117893e+03 1.046942e+01 2.120933e+03 9.278217e+00 2.121294e+03 2.154070e+01
2.121016e+03 1.715196e+01 2.121684e+03 2.706226e+01 2.119077e+03 1.048116e+01 2.122119e+03 9.290997e+00 2.122480e+03 2.154591e+01
2.122202e+03 1.716442e+01 2.122870e+03 2.707671e+01 2.120262e+03 1.049290e+01 2.123306e+03 9.303777e+00 2.123667e+03 2.155111e+01
2.123387e+03 1.717687e+01 2.124056e+03 2.709116e+01 2.121446e+03 1.050464e+01 2.124492e+03 9.316557e+00 2.124853e+03 2.155632e+01
2.124573e+03 1.718932e+01 2.125242e+03 2.710560e+01 2.122631e+03 1.051638e+01 2.125678e+03 9.329337e+00 2.126039e+03 2.156153e+01
2.125759e+03 1.720177e+01 2.126428e+03 2.712005e+01 2.123815e+03 1.052812e+01 2.126864e+03 9.342117e+00 2.127226e+03 2.156673e+01
2.126944e+03 1.721422e+01 2.127614e+03 2.713450e+01 2.125000e+03 1.053986e+01 2.128050e+03 9.354897e+00 2.128412e+03 2.157194e+01
2.128130e+03 1.722668e+01 2.128800e+03 2.714894e+01 2.126184e+03 1.055159e+01 2.129237e+03 9.367677e+00 2.129599e+03 2.157714e+01
2.129315e+03 1.723913e+01 2.129986e+03 2.716339e+01 2.127369e+03 1.056333e+01 2.130423e+03 9.380457e+00 2.130785e+03 2.158235e+01
2.130501e+03 1.725158e+01 2.131172e+03 2.717783e+01 2.128553e+03 1.057507e+01 2.131609e+03 9.393237e+00 2.131972e+03 2.158756e+01
2.131686e+03 1.726403e+01 2.132357e+03 2.719228e+01 2.129738e+03 1.058681e+01 2.132795e+03 9.406017e+00 2.133158e+03 2.159276e+01
2.132872e+03 1.727649e+01 2.133543e+03 2.720673e+01 2.130922e+03 1.059855e+01 2.133981e+03 9.418797e+00 2.134344e+03 2.159797e+01
2.134058e+03 1.728894e+01 2.134729e+03 2.722117e+01 2.132107e+03 1.061029e+01 2.135168e+03 9.431577e+00 2.135531e+03 2.160317e+01
2.135243e+03 1.730139e+01 2.135915e+03 2.723562e+01 2.133291e+03 1.062203e+01 2.136354e+03 9.444357e+00 2.136717e+03 2.160838e+01
2.136429e+03 1.731384e+01 2.137101e+03 2.725006e+01 2.134476e+03 1.063377e+01 2.137540e+03 9.457137e+00 2.137904e+03 2.161359e+01
2.137614e+03 1.732629e+01 2.138287e+03 2.726451e+01 2.135660e+03 1.064551e+01 2.138726e+03 9.469917e+00 2.139090e+03 2.161879e+01
2.138800e+03 1.733875e+01 2.139473e+03 2.727896e+01 2.136845e+03 1.065724e+01 2.139912e+03 9.482697e+00 2.140276e+03 2.162400e+01
2.139986e+03 1.735120e+01 2.140659e+03 2.729340e+01 2.138029e+03 1.066898e+01 2.141099e+03 9.495477e+00 2.141463e+03 2.162921e+01
2.141171e+03 1.736365e+01 2.141845e+03 2.730785e+01 2.139214e+03 1.068072e+01 2.142285e+03 9.508257e+00 2.142649e+03 2.163441e+01
2.142357e+03 1.737610e+01 2.143031e+03 2.732230e+01 2.140398e+03 1.069246e+01 2.143471e+03 9.521037e+00 2.143836e+03 2.163962e+01
2.143542e+03 1.738856e+01 2.144217e+03 2.733674e+01 2.141583e+03 1.070420e+01 2.144657e+03 9.533817e+00 2.145022e+03 2.164482e+01
2.144728e+03 1.740101e+01 2.145403e+03 2.735119e+01 2.142767e+03 1.071594e+01 2.145843e+03 9.546597e+00 2.146208e+03 2.165003e+01
2.145913e+03 1.741346e+01 2.146589e+03 2.736563e+01 2.143952e+03 1.072768e+01 2.147030e+03 9.559377e+00 2.147395e+03 2.165524e+01
2.147099e+03 1.742591e+01 2.147775e+03 2.738008e+01 2.145136e+03 1.073942e+01 2.148216e+03 9.572157e+00 2.148581e+03 2.166044e+01
2.148285e+03 1.743836e+01 2.148961e+03 2.739453e+01 2.146321e+03 1.075115e+01 2.149402e+03 9.584938e+00 2.149768e+03 2.166565e+01
2.149470e+03 1.745082e+01 2.150147e+03 2.740897e+01 2.147505e+03 1.076289e+01 2.150588e+03 9.597718e+00 2.150954e+03 2.167085e+01
2.150656e+03 1.746327e+01 2.151333e+03 2.742342e+01 2.148690e+03 1.077463e+01 2.151775e+03 9.610498e+00 2.152140e+03 2.167606e+01
2.151841e+03 1.747572e+01 2.152519e+03 2.743786e+01 2.149874e+03 1.078637e+01 2.152961e+03 9.623278e+00 2.153327e+03 2.168127e+01
2.153027e+03 1.748817e+01 2.153705e+03 2.745231e+01 2.151059e+03 1.079811e+01 2.154147e+03 9.636058e+00 2.154513e+03 2.168647e+01
2.154213e+03 1.750063e+01 2.154891e+03 2.746676e+01 2.152243e+03 1.080985e+01 2.155333e+03 9.648838e+00 2.155700e+03 2.169168e+01
2.155398e+03 1.751308e+01 2.156077e+03 2.748120e+01 2.153428e+03 1.082159e+01 2.156519e+03 9.661618e+00 2.156886e+03 2.169688e+01
2.156584e+03 1.752553e+01 2.157263e+03 2.749565e+01 2.154612e+03 1.083333e+01 2.157706e+03 9.674398e+00 2.158072e+03 2.170209e+01
2.157769e+03 1.753798e+01 2.158449e+03 2.751010e+01 2.155797e+03 1.084506e+01 2.158892e+03 9.687178e+00 2.159259e+03 2.170730e+01
2.158955e+03 1.755044e+01 2.159635e+03 2.752454e+01 2.156981e+03 1.085680e+01 2.160078e+03 9.699958e+00 2.160445e+03 2.171250e+01
2.160141e+03 1.756289e+01 2.160821e+03 2.753899e+01 2.158166e+03 1.086854e+01 2.161264e+03 9.712738e+00 2.161632e+03 2.171771e+01
2.161326e+03 1.757534e+01 2.162006e+03 2.755343e+01 2.159350e+03 1.088028e+01 2.162450e+03 9.725518e+00 2.162818e+03 2.172291e+01
2.162512e+03 1.758779e+01 2.163192e+03 2.756788e+01 2.160535e+03 1.089202e+01 2.163637e+03 9.738298e+00 2.164004e+03 2.172812e+01
2.163697e+03 1.760024e+01 2.164378e+03 2.758233e+01 2.161719e+03 1.090376e+01 2.164823e+03 9.751078e+00 2.165191e+03 2.173333e+01
2.164883e+03 1.761270e+01 2.165564e+03 2.759677e+01 2.162904e+03 1.091550e+01 2.166009e+03 9.763858e+00 2.166377e+03 2.173853e+01
2.166068e+03 1.762966e+01 2.166750e+03 2.761454e+01 2.164088e+03 1.093240e+01 2.167195e+03 9.780813e+00 2.167564e+03 2.175206e+01
2.167254e+03 1.764714e+01 2.167936e+03 2.763269e+01 2.165273e+03 1.094989e+01 2.168381e+03 9.798249e+00 2.168750e+03 2.176655e+01
2.168440e+03 1.766462e+01 2.169122e+03 2.765085e+01 2.166457e+03 1.096738e+01 2.169568e+03 9.815684e+00 2.169937e+03 2.178104e+01
2.169625e+03 1.768210e+01 2.170308e+03 2.766900e+01 2.167642e+03 1.098487e+01 2.170754e+03 9.833119e+00 2.171123e+03 2.179553e+01
2.170811e+03 1.769959e+01 2.171494e+03 2.768715e+01 2.168826e+03 1.100236e+01 2.171940e+03 9.850554e+00 2.172309e+03 2.181002e+01
2.171996e+03 1.771707e+01 2.172680e+03 2.770530e+01 2.170011e+03 1.101985e+01 2.173126e+03 9.867990e+00 2.173496e+03 2.182451e+01
2.173182e+03 1.773455e+01 2.173866e+03 2.772345e+01 2.171195e+03 1.103734e+01 2.174312e+03 9.885425e+00 2.174682e+03 2.183899e+01
2.174368e+03 1.775203e+01 2.175052e+03 2.774160e+01 2.172380e+03 1.105483e+01 2.175499e+03 9.902860e+00 2.175869e+03 2.185348e+01
2.175553e+03 1.776951e+01 2.176238e+03 2.775975e+01 2.173564e+03 1.107233e+01 2.176685e+03 9.920296e+00 2.177055e+03 2.186797e+01
2.176739e+03 1.778699e+01 2.177424e+03 2.777791e+01 2.174749e+03 1.108982e+01 2.177871e+03 9.937731e+00 2.178241e+03 2.188246e+01
2.177924e+03 1.780448e+01 2.178610e+03 2.779606e+01 2.175933e+03 1.110731e+01 2.179057e+03 9.955166e+00 2.179428e+03 2.189695e+01
2.179110e+03 1.782196e+01 2.179796e+03 2.781421e+01 2.177118e+03 1.112480e+01 2.180243e+03 9.972601e+00 2.180614e+03 2.191143e+01
